dataset,model,strategy,pred_file,rel_path,n,auroc,ci_low,ci_high,auc_std,status,is_ood,model_family,model_type
HAM10000,PLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HAM10000/PLIP/train_lp_seed42/predictions.json,HAM10000/PLIP/train_lp_seed42,1811,0.8434327559111532,0.8225198586097558,0.8626843227428093,0.0100413160356744,OK,1,CLIP,medical
HAM10000,PubMedCLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HAM10000/PubMedCLIP/eval_seed0/original_pretrained/predictions.json,HAM10000/PubMedCLIP/eval_seed0/original_pretrained,1811,0.4125162085307057,0.37861292297874866,0.44783059579335505,0.0189611472715437,OK,1,CLIP,medical
HAM10000,PubMedCLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HAM10000/PubMedCLIP/train_img-lora-lp_seed42/predictions.json,HAM10000/PubMedCLIP/train_img-lora-lp_seed42,1811,0.8398803903367348,0.8192158136441695,0.860407839256312,0.0111835789199863,OK,1,CLIP,medical
HAM10000,PubMedCLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HAM10000/PubMedCLIP/train_lp_seed42/predictions.json,HAM10000/PubMedCLIP/train_lp_seed42,1811,0.8413645021064047,0.8210759517403028,0.8613803587942419,0.0111240271027404,OK,1,CLIP,medical
HAM10000,SigLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HAM10000/SigLIP/eval_seed0/original_pretrained/predictions.json,HAM10000/SigLIP/eval_seed0/original_pretrained,1811,0.4694338784933618,0.43261233418871803,0.5059463569184488,0.0186476836335927,OK,1,SigLIP,general
HAM10000,SigLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HAM10000/SigLIP/train_img-lora-lp_seed42/predictions.json,HAM10000/SigLIP/train_img-lora-lp_seed42,1811,0.8669564373943274,0.8471513133871116,0.8854708583767862,0.0093651151514215,OK,1,SigLIP,general
HAM10000,SigLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HAM10000/SigLIP/train_lp_seed42/predictions.json,HAM10000/SigLIP/train_lp_seed42,1811,0.8734825079055931,0.8540773183508115,0.8910498847655771,0.0091136483512006,OK,1,SigLIP,general
HarvardFairVLMed10k,BLIP2-2.7b,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/BLIP2-2.7b/eval_seed0/original_pretrained/predictions.json,HarvardFairVLMed10k/BLIP2-2.7b/eval_seed0/original_pretrained,1746,0.3922895101404058,0.3648880065760769,0.41806819017552094,0.0136453167544049,OK,1,CLIP,general
HarvardFairVLMed10k,BLIP2-2.7b,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/BLIP2-2.7b/train_img-lora-lp_seed42/predictions.json,HarvardFairVLMed10k/BLIP2-2.7b/train_img-lora-lp_seed42,1746,0.7198416327248003,0.6958378755836325,0.7433679947012141,0.0126561124285159,OK,1,CLIP,general
HarvardFairVLMed10k,BLIP2-2.7b,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/BLIP2-2.7b/train_lp_seed42/predictions.json,HarvardFairVLMed10k/BLIP2-2.7b/train_lp_seed42,1746,0.7183210398876534,0.6941368684742323,0.7416938522659048,0.0126671203229948,OK,1,CLIP,general
HarvardFairVLMed10k,BioMedCLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/BioMedCLIP/eval_seed0/original_pretrained/predictions.json,HarvardFairVLMed10k/BioMedCLIP/eval_seed0/original_pretrained,1746,0.5435597819096415,0.5165038153006924,0.5692525552191338,0.0137320562556138,OK,1,CLIP,medical
HarvardFairVLMed10k,BioMedCLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/BioMedCLIP/train_img-lora-lp_seed42/predictions.json,HarvardFairVLMed10k/BioMedCLIP/train_img-lora-lp_seed42,1746,0.7185067922868709,0.6954758471300996,0.7418986233503216,0.0126104288861659,OK,1,CLIP,medical
HarvardFairVLMed10k,BioMedCLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/BioMedCLIP/train_lp_seed42/predictions.json,HarvardFairVLMed10k/BioMedCLIP/train_lp_seed42,1746,0.7182315675213496,0.6939027591970202,0.7420173714162167,0.0125492028066503,OK,1,CLIP,medical
HarvardFairVLMed10k,CLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/CLIP/eval_seed0/original_pretrained/predictions.json,HarvardFairVLMed10k/CLIP/eval_seed0/original_pretrained,1746,0.5804997363612989,0.5530628216734765,0.6061251588951123,0.0137060048993826,OK,1,CLIP,general
HarvardFairVLMed10k,CLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/CLIP/train_img-lora-lp_seed42/predictions.json,HarvardFairVLMed10k/CLIP/train_img-lora-lp_seed42,1746,0.686240580793959,0.660505712087559,0.7101247260966,0.0126973396415143,OK,1,CLIP,general
HarvardFairVLMed10k,CLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/CLIP/train_lp_seed42/predictions.json,HarvardFairVLMed10k/CLIP/train_lp_seed42,1746,0.6838727524596222,0.6592212885600305,0.7079623727351869,0.0126476784425092,OK,1,CLIP,general
HarvardFairVLMed10k,MedCLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/MedCLIP/eval_seed0/original_pretrained/predictions.json,HarvardFairVLMed10k/MedCLIP/eval_seed0/original_pretrained,1746,0.5211907437757843,0.49417874829301495,0.5485461316207608,0.0141641379536276,OK,1,CLIP,medical
HarvardFairVLMed10k,MedCLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/MedCLIP/train_img-lora-lp_seed42/predictions.json,HarvardFairVLMed10k/MedCLIP/train_img-lora-lp_seed42,1746,0.6161013037357469,0.5898863950054614,0.6437467464926071,0.013733971008771,OK,1,CLIP,medical
HarvardFairVLMed10k,MedCLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/MedCLIP/train_lp_seed42/predictions.json,HarvardFairVLMed10k/MedCLIP/train_lp_seed42,1746,0.6111805258629904,0.5831444743070752,0.6395455205511669,0.0137699810750417,OK,1,CLIP,medical
HarvardFairVLMed10k,MedSigLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/MedSigLIP/eval_seed0/original_pretrained/predictions.json,HarvardFairVLMed10k/MedSigLIP/eval_seed0/original_pretrained,1746,0.5965156573009618,0.5713676390270575,0.6222988824309621,0.0138311261421698,OK,1,SigLIP,medical
HarvardFairVLMed10k,MedSigLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/MedSigLIP/train_img-lora-lp_seed42/predictions.json,HarvardFairVLMed10k/MedSigLIP/train_img-lora-lp_seed42,1746,0.7356021080468813,0.7119552494419498,0.7597438478226161,0.0122350570308586,OK,1,SigLIP,medical
HarvardFairVLMed10k,MedSigLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/MedSigLIP/train_lp_seed42/predictions.json,HarvardFairVLMed10k/MedSigLIP/train_lp_seed42,1746,0.7351587787945953,0.7112587411359614,0.7595997961040954,0.0122547981610546,OK,1,SigLIP,medical
HarvardFairVLMed10k,PLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/PLIP/eval_seed0/original_pretrained/predictions.json,HarvardFairVLMed10k/PLIP/eval_seed0/original_pretrained,1746,0.46209982568678953,0.43556839104756845,0.48929569326114114,0.0135762104651957,OK,1,CLIP,medical
HarvardFairVLMed10k,PLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/PLIP/train_img-lora-lp_seed42/predictions.json,HarvardFairVLMed10k/PLIP/train_img-lora-lp_seed42,1746,0.6901318892370633,0.6656534521497196,0.7150622907758232,0.0127156870104225,OK,1,CLIP,medical
HarvardFairVLMed10k,PLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/PLIP/train_lp_seed42/predictions.json,HarvardFairVLMed10k/PLIP/train_lp_seed42,1746,0.6919438706528943,0.6675106966385844,0.7172375983449146,0.0126933035540421,OK,1,CLIP,medical
HarvardFairVLMed10k,PubMedCLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/PubMedCLIP/eval_seed0/original_pretrained/predictions.json,HarvardFairVLMed10k/PubMedCLIP/eval_seed0/original_pretrained,1746,0.46007937408289895,0.43477253074670835,0.48578108403571596,0.013400142203601,OK,1,CLIP,medical
HarvardFairVLMed10k,PubMedCLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/PubMedCLIP/train_img-lora-lp_seed42/predictions.json,HarvardFairVLMed10k/PubMedCLIP/train_img-lora-lp_seed42,1746,0.6940478401966046,0.6686371299714718,0.7180832720189068,0.012829142968731,OK,1,CLIP,medical
HarvardFairVLMed10k,PubMedCLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/PubMedCLIP/train_lp_seed42/predictions.json,HarvardFairVLMed10k/PubMedCLIP/train_lp_seed42,1746,0.6910261929386481,0.6662467199233006,0.7161380176625586,0.012814390550692,OK,1,CLIP,medical
HarvardFairVLMed10k,SigLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/SigLIP/eval_seed0/original_pretrained/predictions.json,HarvardFairVLMed10k/SigLIP/eval_seed0/original_pretrained,1746,0.5303012899177784,0.503210740758474,0.5555131034639665,0.0139137184522732,OK,1,SigLIP,general
HarvardFairVLMed10k,SigLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/SigLIP/train_img-lora-lp_seed42/predictions.json,HarvardFairVLMed10k/SigLIP/train_img-lora-lp_seed42,1746,0.7104385130817927,0.6850214269855079,0.7335471997932809,0.0125340280729636,OK,1,SigLIP,general
HarvardFairVLMed10k,SigLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/HarvardFairVLMed10k/SigLIP/train_lp_seed42/predictions.json,HarvardFairVLMed10k/SigLIP/train_lp_seed42,1746,0.714311206257832,0.6895599725968153,0.7373094651635532,0.0124587095032858,OK,1,SigLIP,general
PAPILA,BLIP2-2.7b,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/BLIP2-2.7b/eval_seed0/original_pretrained/predictions.json,PAPILA/BLIP2-2.7b/eval_seed0/original_pretrained,56,0.3994744275979523,0.2005078125,0.6033443396226416,0.1126356180351145,OK,1,CLIP,general
PAPILA,BLIP2-2.7b,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/BLIP2-2.7b/train_img-lora-lp_seed42/predictions.json,PAPILA/BLIP2-2.7b/train_img-lora-lp_seed42,56,0.9396236391342426,0.8645430940233236,0.9892744670542636,0.0332618327075187,OK,1,CLIP,general
PAPILA,BLIP2-2.7b,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/BLIP2-2.7b/train_lp_seed42/predictions.json,PAPILA/BLIP2-2.7b/train_lp_seed42,56,0.8667061190084567,0.7366338383838384,0.9678062052743175,0.0636807068424599,OK,1,CLIP,general
PAPILA,BioMedCLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/BioMedCLIP/eval_seed0/original_pretrained/predictions.json,PAPILA/BioMedCLIP/eval_seed0/original_pretrained,56,0.7594970288454552,0.5364159083546838,0.93728688638576,0.1053101025346892,OK,0,CLIP,medical
PAPILA,BioMedCLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/BioMedCLIP/train_img-lora-lp_seed42/predictions.json,PAPILA/BioMedCLIP/train_img-lora-lp_seed42,56,0.6773356039419954,0.4759252450980392,0.861666443641554,0.1026852796609667,OK,0,CLIP,medical
PAPILA,BioMedCLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/BioMedCLIP/train_lp_seed42/predictions.json,PAPILA/BioMedCLIP/train_lp_seed42,56,0.7195465887346095,0.5288411458333333,0.886727191413238,0.0957639138498231,OK,0,CLIP,medical
PAPILA,CLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/CLIP/eval_seed0/original_pretrained/predictions.json,PAPILA/CLIP/eval_seed0/original_pretrained,56,0.5961062775456384,0.37643382352941174,0.796898777173913,0.1119881511025156,OK,1,CLIP,general
PAPILA,CLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/CLIP/train_img-lora-lp_seed42/predictions.json,PAPILA/CLIP/train_img-lora-lp_seed42,56,0.8004275353733241,0.6559294607330802,0.9294186580882353,0.0727025157991745,OK,1,CLIP,general
PAPILA,CLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/CLIP/train_lp_seed42/predictions.json,PAPILA/CLIP/train_lp_seed42,56,0.7576174587916914,0.6195016188714153,0.8902745098039215,0.0752976137854557,OK,1,CLIP,general
PAPILA,MedCLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/MedCLIP/eval_seed0/original_pretrained/predictions.json,PAPILA/MedCLIP/eval_seed0/original_pretrained,56,0.36519160118119826,0.15130023640661938,0.6000390624999999,0.1167480090305692,OK,1,CLIP,medical
PAPILA,MedCLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/MedCLIP/train_img-lora-lp_seed42/predictions.json,PAPILA/MedCLIP/train_img-lora-lp_seed42,56,0.54823638673897,0.28332070707070706,0.7845376131221719,0.1284850401695507,OK,1,CLIP,medical
PAPILA,MedCLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/MedCLIP/train_lp_seed42/predictions.json,PAPILA/MedCLIP/train_lp_seed42,56,0.812902955530926,0.6760885450247152,0.9330111427687957,0.0701070551150202,OK,1,CLIP,medical
PAPILA,MedSigLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/MedSigLIP/eval_seed0/original_pretrained/predictions.json,PAPILA/MedSigLIP/eval_seed0/original_pretrained,56,0.5695083264413114,0.30611644657863146,0.8233671735241501,0.1411039244481435,OK,0,SigLIP,medical
PAPILA,MedSigLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/MedSigLIP/train_img-lora-lp_seed42/predictions.json,PAPILA/MedSigLIP/train_img-lora-lp_seed42,56,0.9118692293059428,0.8081288494703128,0.9834746232269505,0.0463135178987823,OK,0,SigLIP,medical
PAPILA,MedSigLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/MedSigLIP/train_lp_seed42/predictions.json,PAPILA/MedSigLIP/train_lp_seed42,56,0.8776365605743395,0.7682982577860006,0.9583423913043478,0.0512195230326538,OK,0,SigLIP,medical
PAPILA,PLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/PLIP/eval_seed0/original_pretrained/predictions.json,PAPILA/PLIP/eval_seed0/original_pretrained,56,0.5207448202609483,0.33508274251258946,0.7163209219858157,0.1049179182680028,OK,1,CLIP,medical
PAPILA,PLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/PLIP/train_img-lora-lp_seed42/predictions.json,PAPILA/PLIP/train_img-lora-lp_seed42,56,0.7125855587705886,0.5776515151515151,0.8370108695652173,0.0726645962451074,OK,1,CLIP,medical
PAPILA,PLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/PLIP/train_lp_seed42/predictions.json,PAPILA/PLIP/train_lp_seed42,56,0.6731217126694417,0.4895720108695652,0.8392163815880962,0.0910777508515936,OK,1,CLIP,medical
PAPILA,PubMedCLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/PubMedCLIP/eval_seed0/original_pretrained/predictions.json,PAPILA/PubMedCLIP/eval_seed0/original_pretrained,56,0.37908390377371254,0.1379982084810875,0.6400807291666666,0.1295428689703804,OK,1,CLIP,medical
PAPILA,PubMedCLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/PubMedCLIP/train_img-lora-lp_seed42/predictions.json,PAPILA/PubMedCLIP/train_img-lora-lp_seed42,56,0.7913760195033049,0.6509114583333333,0.9108842844202899,0.0660186514488438,OK,1,CLIP,medical
PAPILA,PubMedCLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/PubMedCLIP/train_lp_seed42/predictions.json,PAPILA/PubMedCLIP/train_lp_seed42,56,0.5145183998833852,0.31662172011661804,0.7291999113475177,0.1077145222280959,OK,1,CLIP,medical
PAPILA,SigLIP,ZS,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/SigLIP/eval_seed0/original_pretrained/predictions.json,PAPILA/SigLIP/eval_seed0/original_pretrained,56,0.5207767571347044,0.3130298913043478,0.7305673758865248,0.1042831554481314,OK,1,SigLIP,general
PAPILA,SigLIP,FT-LoRA,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/SigLIP/train_img-lora-lp_seed42/predictions.json,PAPILA/SigLIP/train_img-lora-lp_seed42,56,0.7159066754756727,0.548388136686009,0.8775523490646259,0.0862079615895882,OK,1,SigLIP,general
PAPILA,SigLIP,FT-LP,/project/6101776/nanboy/MedVLMBench/log/diagnosis/PAPILA/SigLIP/train_lp_seed42/predictions.json,PAPILA/SigLIP/train_lp_seed42,56,0.7106057105684918,0.5299021739130435,0.8627485746071478,0.076679848149892,OK,1,SigLIP,general
